Tabelle: 45412-0025
Arrivals, overnight stays in accommodation establishments:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Länder, months;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monthly tourism survey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Baden-Württemberg;;;;Bayern;;;;Berlin;;;;Brandenburg;;;;Bremen;;;;Hamburg;;;;Hessen;;;;Mecklenburg-Vorpommern;;;;Niedersachsen;;;;Nordrhein-Westfalen;;;;Rheinland-Pfalz;;;;Saarland;;;;Sachsen;;;;Sachsen-Anhalt;;;;Schleswig-Holstein;;;;Thüringen;;;
;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;
;;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number
;April;1331134;e;3374481;e;2045417;e;5497212;e;723123;e;1685012;e;298997;e;811586;e;85294;e;147469;e;390021;e;721302;e;953773;e;2270677;e;465062;e;1709191;e;959137;e;3006642;e;1442794;e;3247570;e;617524;e;1576765;e;58249;e;173205;e;506365;e;1305257;e;220473;e;543598;e;444877;e;1663094;e;268817;e;717518;e
;May;1568061;e;4063715;e;2519236;e;6930804;e;841698;e;1931983;e;437521;e;1145154;e;93901;e;164930;e;443951;e;861708;e;1100396;e;2580512;e;707276;e;2574288;e;1265666;e;3934117;e;1711832;e;3813414;e;832481;e;2189218;e;70365;e;206028;e;678478;e;1745254;e;299350;e;715876;e;656405;e;2461676;e;363401;e;935300;e
;June;1644720;e;4204674;e;2694123;e;7326859;e;855765;e;1963785;e;454510;e;1191456;e;90583;e;159186;e;415596;e;796854;e;1128025;e;2560282;e;768841;e;3164337;e;1247872;e;3980746;e;1620907;e;3629861;e;790406;e;2037732;e;78694;e;217808;e;665093;e;1707784;e;311672;e;740606;e;688336;e;2786710;e;349825;e;895899;e
;July;1879735;e;4993866;e;3314221;e;9220852;e;821088;e;2036372;e;489076;e;1552341;e;87708;e;161918;e;426947;e;843654;e;1054063;e;2709174;e;1163744;e;5693667;e;1313987;e;5110046;e;1593348;e;3856513;e;820602;e;2427808;e;74821;e;232854;e;600823;e;1734902;e;272957;e;742196;e;973664;e;4668005;e;338856;e;1027674;e
;August;1698920;e;5157760;e;3061514;e;9545482;e;816922;e;2102560;e;455760;e;1380341;e;96149;e;173667;e;485236;e;971727;e;1066400;e;2727244;e;990019;e;4832019;e;1392891;e;5174835;e;1553368;e;3850375;e;896817;e;2675485;e;79127;e;236507;e;639533;e;1695427;e;286542;e;702788;e;842756;e;4203042;e;386124;e;1083248;e
;September;1719834;e;4469131;e;3010407;e;8256443;e;888459;e;2031930;e;403621;e;1040468;e;100656;e;174324;e;433472;e;836571;e;1214153;e;2810552;e;652611;e;2765603;e;1238649;e;3960896;e;1912395;e;4220840;e;887585;e;2332083;e;76626;e;213112;e;638360;e;1622147;e;299045;e;702851;e;604746;e;2484052;e;356844;e;908089;e
;October;1679354;e;4173092;e;2706625;e;7149109;e;917103;e;2084533;e;336810;e;920774;e;107896;e;190583;e;449473;e;861560;e;1124592;e;2631638;e;581248;e;2255222;e;1153022;e;3698351;e;1791460;e;4107769;e;839143;e;2219933;e;72864;e;210788;e;615935;e;1603008;e;275425;e;685399;e;514900;e;2034763;e;330134;e;890796;e
;November;1211924;e;2900920;e;1872043;e;4550909;e;736814;e;1552380;e;245836;e;607556;e;91122;e;151296;e;395369;e;717417;e;1011357;e;2199207;e;301884;e;999349;e;812029;e;2101356;e;1679721;e;3573436;e;503163;e;1219534;e;59623;e;172952;e;472301;e;1127906;e;193211;e;446815;e;291894;e;934203;e;241571;e;606085;e
;December;1043460;e;2599806;e;1835304;e;4705789;e;648030;e;1387189;e;205915;e;528778;e;86135;e;146322;e;352603;e;632073;e;832927;e;1901597;e;279279;e;921892;e;630552;e;1737848;e;1362132;e;3003504;e;399551;e;1042145;e;48142;e;145238;e;504582;e;1236137;e;169958;e;422188;e;251601;e;796161;e;226751;e;601313;e
2011;January;895491;e;2350615;e;1700593;e;4782856;e;563563;e;1220114;e;170464;e;461374;e;64087;e;110912;e;293984;e;531758;e;788828;e;1891048;e;209459;e;749849;e;591738;e;1656093;e;1258434;e;2866045;e;328154;e;861658;e;48300;e;145194;e;334736;e;907347;e;135627;e;341221;e;188760;e;648143;e;190886;e;536795;e
;February;1016945;e;2472997;e;1829905;e;4941995;e;588677;e;1246797;e;188212;e;485053;e;70036;e;119372;e;320207;e;564844;e;845649;e;1946700;e;257413;e;866469;e;665453;e;1738130;e;1341061;e;2970193;e;358553;e;893311;e;48557;e;146975;e;361030;e;1022515;e;149465;e;378796;e;228729;e;712546;e;193920;e;552275;e
;March;1185422;e;3010068;e;1948748;e;5258290;e;728417;e;1606820;e;239672;e;623991;e;82772;e;141721;e;398364;e;743294;e;939431;e;2213093;e;351910;e;1178562;e;812027;e;2230224;e;1576053;e;3530665;e;471129;e;1188536;e;60197;e;181562;e;438801;e;1122152;e;178210;e;429792;e;314310;e;1024077;e;220278;e;586067;e
;April;1452731;e;3705923;e;2164263;e;5802609;e;848971;e;2019738;e;322554;e;872581;e;90765;e;161977;e;438327;e;837220;e;923292;e;2247948;e;554368;e;2028046;e;1060134;e;3494552;e;1485103;e;3441880;e;681053;e;1748611;e;69872;e;201950;e;528046;e;1381795;e;232585;e;572425;e;538050;e;2007010;e;273868;e;732781;e
;May;1681623;e;4095703;e;2595948;e;6707312;e;929937;e;2052782;e;425218;e;1077561;e;104832;e;183217;e;473327;e;892872;e;1203209;e;2642297;e;624766;e;2285804;e;1223863;e;3705017;e;1875903;e;4165136;e;807572;e;2003300;e;80365;e;221072;e;651114;e;1604195;e;289582;e;676662;e;589665;e;2156813;e;345307;e;847616;e
;June;1745527;e;4559547;e;2891117;e;8010236;e;907247;e;2072210;e;515139;e;1351138;e;96815;e;174497;e;451092;e;887708;e;1176679;e;2702439;e;902684;e;3571973;e;1376282;e;4389090;e;1759786;e;3961047;e;918392;e;2423385;e;80471;e;222502;e;701405;e;1816941;e;320888;e;768408;e;777767;e;3092070;e;389288;e;986320;e
;July;2015119;e;5155397;e;3506779;e;9469622;e;902783;e;2211385;e;476173;e;1510591;e;97840;e;173793;e;477970;e;918358;e;1118585;e;2750972;e;1068998;e;5197360;e;1345809;e;5000837;e;1773143;e;4108922;e;911767;e;2587766;e;78274;e;247191;e;642344;e;1753690;e;296255;e;763950;e;908874;e;4373558;e;351857;e;1010236;e
;August;1818653;e;5364852;e;3198577;e;9833949;e;905136;e;2262525;e;474343;e;1436660;e;98886;e;179242;e;504302;e;986719;e;1137331;e;2818504;e;946304;e;4727008;e;1358180;e;5193855;e;1544321;e;3873769;e;947890;e;2712324;e;78785;e;230956;e;668277;e;1812113;e;294412;e;749760;e;822998;e;4116471;e;390037;e;1142262;e
;September;1830983;e;4629974;e;3179753;e;8631171;e;954739;e;2135162;e;422409;e;1069992;e;103709;e;185463;e;459050;e;876189;e;1284333;e;2872077;e;680810;e;2723096;e;1315561;e;4099034;e;1909899;e;4199419;e;968242;e;2454636;e;77642;e;209385;e;684304;e;1690087;e;317888;e;739108;e;630224;e;2460184;e;363282;e;913864;e
;October;1775381;e;4373121;e;2830003;e;7496504;e;971626;e;2242698;e;348544;e;963060;e;105416;e;188362;e;467833;e;884604;e;1182288;e;2732065;e;595106;e;2283436;e;1161238;e;3677380;e;1857861;e;4274191;e;851929;e;2251178;e;69556;e;200659;e;646134;e;1689609;e;285537;e;720719;e;523923;e;2032140;e;342872;e;917925;e
;November;1274173;e;3045674;e;1998383;e;4804305;e;814412;e;1670573;e;249807;e;631933;e;95928;e;162897;e;420986;e;740745;e;1024307;e;2262548;e;309622;e;1033476;e;884083;e;2323256;e;1683891;e;3643774;e;511223;e;1230896;e;59006;e;173365;e;506343;e;1185441;e;200811;e;471732;e;311907;e;992071;e;248322;e;619293;e
;December;1129955;e;2763897;e;1945165;e;4997469;e;749379;e;1616314;e;213611;e;557212;e;88061;e;147789;e;377349;e;664984;e;797408;e;1881841;e;295060;e;945268;e;657685;e;1811700;e;1415067;e;3136186;e;407508;e;1057365;e;48004;e;148010;e;551840;e;1319377;e;175491;e;437663;e;271548;e;834621;e;236897;e;621518;e
2012;January;992372;e;2580412;e;1768833;e;4958059;e;643090;e;1367589;e;170996;e;465153;e;70994;e;118571;e;327129;e;574875;e;826844;e;1979514;e;235473;e;821213;e;631059;e;1765286;e;1321021;e;3049536;e;335267;e;884350;e;42712;e;134184;e;365008;e;978624;e;147167;e;373589;e;200237;e;691347;e;196591;e;555711;e
;February;1101203;e;2818335;e;1969448;e;5524966;e;666164;e;1431613;e;194673;e;517612;e;77967;e;130528;e;369119;e;650853;e;886161;e;2088676;e;268660;e;927710;e;717948;e;1902634;e;1413099;e;3201320;e;375538;e;969701;e;46696;e;143268;e;395713;e;1117775;e;155357;e;409701;e;239827;e;764463;e;206504;e;605646;e
;March;1331067;e;3242849;e;2155825;e;5525240;e;864972;e;1874470;e;268104;e;688124;e;83047;e;142781;e;448801;e;824304;e;1016136;e;2286717;e;410538;e;1335893;e;888927;e;2472163;e;1710537;e;3814873;e;500735;e;1210882;e;61099;e;176558;e;476588;e;1194489;e;197964;e;482575;e;355578;e;1161301;e;243567;e;631999;e
;April;1492191;e;3833517;e;2265248;e;6057602;e;921360;e;2192661;e;323936;e;895622;e;89098;e;159521;e;461060;e;906720;e;1014257;e;2423145;e;533985;e;1944124;e;1053836;e;3433486;e;1558843;e;3597717;e;668746;e;1737082;e;62758;e;192000;e;551714;e;1459043;e;231712;e;591391;e;499218;e;1920116;e;275985;e;756984;e
;May;1781201;e;4467030;e;2853563;e;7537106;e;987448;e;2245363;e;487748;e;1268759;e;96423;e;169680;e;507440;e;986851;e;1233968;e;2740383;e;739438;e;2674862;e;1318901;e;4091960;e;1870408;e;4322090;e;859965;e;2196766;e;78589;e;212510;e;703827;e;1813005;e;309985;e;751992;e;676668;e;2491862;e;371645;e;941304;e
;June;1792480;e;4543082;e;2947404;e;7880844;e;973609;e;2228938;e;466948;e;1249366;e;94200;e;171691;e;492662;e;947650;e;1267098;e;2807385;e;781342;e;3157849;e;1292603;e;4038283;e;1841143;e;4052184;e;832238;e;2121955;e;79464;e;214380;e;684669;e;1746145;e;317831;e;753988;e;687560;e;2752697;e;359156;e;915032;e
;July;2068979;e;5367151;e;3562084;e;9688507;e;998177;e;2490017;e;468652;e;1491281;e;93434;e;172484;e;532632;e;1029932;e;1181433;e;2835714;e;1017849;e;4767542;e;1388468;e;5084926;e;1618982;e;3995822;e;839424;e;2419590;e;77694;e;243642;e;682384;e;1853892;e;302659;e;771797;e;864347;e;4140897;e;362517;e;1028301;e
;August;1873205;e;5549510;e;3381544;e;10220300;e;1027800;e;2610408;e;522027;e;1558543;e;89550;e;167991;e;567353;e;1130862;e;1219905;e;2936615;e;1060601;e;5060010;e;1378173;e;5189287;e;1743019;e;4191666;e;947294;e;2685225;e;80155;e;239048;e;693575;e;1941482;e;301691;e;804003;e;880537;e;4150126;e;376273;e;1150373;e
;September;1900160;e;4807450;e;3272664;e;8793308;e;1011025;e;2330865;e;450048;e;1175245;e;101324;e;187744;e;499466;e;972883;e;1316362;e;2961738;e;739066;e;2910597;e;1355778;e;4146013;e;1958730;e;4349661;e;936256;e;2413941;e;78627;e;217340;e;737104;e;1857676;e;331013;e;788444;e;640315;e;2492421;e;370125;e;938196;e
;October;1788509;e;4427817;e;2892757;e;7596341;e;1049922;e;2430894;e;350644;e;962770;e;100099;e;187562;e;495387;e;959793;e;1159284;e;2673979;e;555755;e;2157450;e;1168843;e;3725312;e;1787358;e;4045238;e;816731;e;2161604;e;68415;e;196800;e;651757;e;1713295;e;277269;e;701867;e;497148;e;1987828;e;326391;e;894903;e
;November;1324864;e;3164584;e;2054969;e;4949679;e;900367;e;1884962;e;259775;e;646757;e;91644;e;160820;e;476159;e;848345;e;1051013;e;2279260;e;338145;e;1114539;e;861427;e;2247042;e;1701859;e;3610371;e;509761;e;1208083;e;58256;e;170372;e;516629;e;1219886;e;199956;e;471063;e;321290;e;1029799;e;251679;e;636151;e
;December;1163304;e;2869971;e;2032296;e;5280996;e;804863;e;1808421;e;209513;e;561628;e;82654;e;146908;e;426436;e;800944;e;853632;e;1951700;e;312330;e;1069284;e;673674;e;1906102;e;1445292;e;3188738;e;410710;e;1081701;e;46654;e;144461;e;591528;e;1459936;e;180698;e;453266;e;277824;e;901555;e;238082;e;639954;e
2013;January;980440;e;2574122;e;1808498;e;5041692;e;679539;e;1494117;e;182407;e;487895;e;68771;e;120202;e;331867;e;609221;e;851583;e;1995359;e;222989;e;821964;e;612651;e;1726352;e;1352456;e;3112117;e;322294;e;862170;e;45766;e;139042;e;363832;e;980138;e;140003;e;356781;e;197391;e;686519;e;190674;e;533647;e
;February;1069697;e;2734779;e;2042656;e;5630245;e;687039;e;1557541;e;199469;e;530858;e;74134;e;129690;e;375091;e;684879;e;884773;e;2049853;e;281894;e;989846;e;694618;e;1906880;e;1381511;e;3135770;e;361006;e;935478;e;47658;e;142800;e;390406;e;1115816;e;154515;e;405419;e;246371;e;810663;e;204879;e;610809;e
;March;1284199;e;3251924;e;2210412;e;5789760;e;919350;e;2192944;e;267977;e;720285;e;78789;e;146085;e;470298;e;917650;e;998096;e;2312840;e;434723;e;1507098;e;887780;e;2731896;e;1594399;e;3666816;e;494314;e;1253299;e;59275;e;177427;e;499642;e;1305504;e;192528;e;490676;e;373292;e;1359752;e;244110;e;662682;e
;April;1491551;e;3660706;e;2311470;e;5810192;e;952036;e;2244224;e;313085;e;835936;e;92287;e;167457;e;502181;e;951942;e;1068711;e;2401714;e;428878;e;1502129;e;1008300;e;2963328;e;1627661;e;3585819;e;615565;e;1509141;e;67802;e;191805;e;534041;e;1333172;e;223577;e;529718;e;425566;e;1480218;e;259890;e;671098;e
;May;1712647;e;4407845;e;2818662;e;7541739;e;1044690;e;2511302;e;498432;e;1315358;e;104687;e;192415;e;546849;e;1133919;e;1208296;e;2733972;e;753186;e;2724281;e;1386595;e;4236929;e;1836173;e;4097457;e;857619;e;2207422;e;79524;e;213925;e;754911;e;1919114;e;314007;e;751004;e;698532;e;2556394;e;379851;e;950495;e
;June;1835345;e;4482954;e;2950958;e;7567112;e;1029089;e;2383475;e;456596;e;1212358;e;99874;e;181341;e;532095;e;1043110;e;1271221;e;2783795;e;779497;e;3078795;e;1289688;e;3926935;e;1842090;e;4085779;e;824894;e;2050159;e;86576;e;222496;e;638076;e;1622297;e;278965;e;672919;e;703230;e;2727144;e;345402;e;865788;e
;July;2116872;e;5488964;e;3651933;e;9780375;e;1022325;e;2622168;e;485323;e;1543577;e;98706;e;182406;e;554141;e;1170467;e;1203869;e;2885069;e;1116664;e;5193106;e;1375542;e;5113295;e;1840170;e;4316724;e;908212;e;2572351;e;94779;e;293386;e;690704;e;1899112;e;303850;e;786425;e;963277;e;4421298;e;369852;e;1055597;e
;August;1940029;e;5706036;e;3501962;e;10501813;e;1123805;e;2890729;e;535605;e;1541831;e;106433;e;197289;e;617449;e;1295224;e;1238963;e;3010189;e;1069855;e;4946121;e;1492296;e;5315772;e;1685182;e;4174569;e;965325;e;2755954;e;92303;e;288192;e;717281;e;1936641;e;299117;e;771262;e;917897;e;4211282;e;393529;e;1128197;e
;September;1886558;e;4754019;e;3224888;e;8567735;e;1036022;e;2456985;e;425694;e;1109492;e;108159;e;198730;e;516764;e;1028739;e;1341395;e;2953970;e;729920;e;2874388;e;1332608;e;4085661;e;1989292;e;4361514;e;930027;e;2346473;e;90620;e;258078;e;703839;e;1752822;e;311338;e;728918;e;634217;e;2494002;e;364532;e;901375;e
;October;1834046;e;4544206;e;2972170;e;7728811;e;1083562;e;2624279;e;361311;e;993208;e;108328;e;198588;e;522055;e;1055314;e;1220255;e;2840133;e;590502;e;2275120;e;1149491;e;3656685;e;1933918;e;4509390;e;835914;e;2183126;e;86181;e;258744;e;678685;e;1758705;e;279823;e;701155;e;534147;e;2063935;e;337059;e;891839;e
;November;1352303;e;3226994;e;2046203;e;4917567;e;901144;e;1981701;e;261048;e;653563;e;100434;e;177113;e;467791;e;862235;e;1092215;e;2384970;e;344210;e;1135216;e;901024;e;2363353;e;1814526;e;3872863;e;530956;e;1238427;e;70977;e;207863;e;519577;e;1238982;e;203443;e;480584;e;335629;e;1058604;e;259247;e;638868;e
;December;1190321;e;2922982;e;2071531;e;5276177;e;846346;e;1982617;e;220174;e;576080;e;94468;e;169805;e;443733;e;850435;e;864495;e;1968944;e;328657;e;1109989;e;671969;e;1874477;e;1474761;e;3222566;e;416360;e;1062057;e;59673;e;178344;e;596425;e;1422956;e;184069;e;455985;e;298074;e;936409;e;243051;e;624979;e
2014;January;1013650;e;2595227;e;1814175;e;4972199;e;704931;e;1615370;e;192156;e;501099;e;73200;e;131964;e;351815;e;660302;e;878307;e;2041687;e;244183;e;868711;e;629595;e;1760170;e;1358354;e;3100914;e;334105;e;848466;e;54379;e;167639;e;372318;e;954486;e;147639;e;366955;e;217950;e;737949;e;191647;e;515371;e
;February;1115272;e;2742684;e;1989432;e;5181731;e;740013;e;1674905;e;211863;e;546379;e;82023;e;151464;e;394071;e;717273;e;926273;e;2122704;e;306361;e;1053780;e;712796;e;1906018;e;1492043;e;3312128;e;366026;e;891515;e;57093;e;179068;e;412428;e;1122080;e;156784;e;412708;e;268924;e;871166;e;207621;e;589395;e
;March;1333177;e;3301545;e;2203783;e;5717117;e;905918;e;2119651;e;260868;e;665767;e;91342;e;175462;e;469220;e;902957;e;1057973;e;2405385;e;398993;e;1338456;e;878058;e;2430011;e;1696802;e;3771845;e;503337;e;1233835;e;71289;e;218559;e;483517;e;1197686;e;192908;e;476425;e;352130;e;1189766;e;238499;e;626347;e
;April;1550931;e;3944720;e;2373345;e;6174482;e;989381;e;2492065;e;331739;e;903324;e;90941;e;176483;e;504241;e;1040794;e;1011288;e;2409918;e;541827;e;1990145;e;1064936;e;3466745;e;1637827;e;3828911;e;648072;e;1685281;e;80143;e;248670;e;586408;e;1505072;e;235006;e;586653;e;554438;e;2064644;e;275205;e;743015;e
;May;1876800;e;4556642;e;2960464;e;7473603;e;1120360;e;2678067;e;472759;e;1211716;e;110891;e;211209;e;559134;e;1128166;e;1306650;e;2847353;e;683931;e;2465278;e;1320849;e;3937775;e;2050353;e;4556675;e;844166;e;2082293;e;94203;e;271692;e;741143;e;1853484;e;314670;e;748364;e;675751;e;2391127;e;373429;e;927419;e
;June;1898107;e;4777884;e;3115446;e;8222582;e;1081519;e;2590906;e;520323;e;1343466;e;101807;e;192487;e;537031;e;1075592;e;1264128;e;2795652;e;853178;e;3295629;e;1391462;e;4261108;e;1929076;e;4247650;e;905724;e;2311118;e;98317;e;288615;e;738852;e;1851478;e;330356;e;786851;e;793958;e;2991121;e;369673;e;921041;e
;July;2116367;e;5321521;e;3610016;e;9388312;e;1089187;e;2801151;e;500906;e;1522341;e;108639;e;204153;e;566418;e;1140641;e;1332443;e;3049600;e;1021808;e;4610641;e;1418007;e;4799954;e;1720016;e;4197623;e;900246;e;2446347;e;97038;e;297210;e;706497;e;1868689;e;307797;e;779065;e;956327;e;4198952;e;366613;e;1027474;e
;August;2011644;e;5805550;e;3661264;e;10760382;e;1107206;e;2998490;e;554704;e;1717634;e;108646;e;212309;e;611329;e;1298802;e;1219612;e;3035171;e;1132180;e;5456387;e;1431737;e;5438918;e;1945541;e;4604707;e;946848;e;2698754;e;93742;e;311409;e;773071;e;2115215;e;317581;e;838774;e;986838;e;4795961;e;403508;e;1310987;e
;September;1950963;e;4903111;e;3245918;e;8673249;e;1084705;e;2588916;e;454195;e;1172346;e;112338;e;212051;e;524482;e;1063395;e;1380298;e;3076138;e;722650;e;2935695;e;1364579;e;4230300;e;2094153;e;4552246;e;938445;e;2387015;e;93764;e;270492;e;724365;e;1818651;e;317675;e;747171;e;682377;e;2717745;e;361762;e;909959;e
;October;1975771;e;4789906;e;3120663;e;7986517;e;1136754;e;2762425;e;391926;e;1056459;e;121161;e;229493;e;560625;e;1118560;e;1297604;e;2928188;e;647640;e;2396188;e;1282155;e;3892256;e;1928926;e;4414432;e;864132;e;2230566;e;91158;e;265446;e;715236;e;1835491;e;294750;e;728745;e;583771;e;2205424;e;347895;e;924760;e
;November;1396914;e;3302772;e;2164012;e;5128321;e;985022;e;2186555;e;277442;e;691692;e;104079;e;206401;e;493328;e;929110;e;1124388;e;2432963;e;355817;e;1183517;e;875710;e;2332319;e;1792665;e;3873420;e;522382;e;1223916;e;74339;e;215033;e;528998;e;1278132;e;208702;e;495501;e;359782;e;1157366;e;258685;e;650725;e
;December;1279964;e;3084935;e;2210706;e;5547828;e;926330;e;2180182;e;231555;e;603446;e;98821;e;185108;e;480072;e;932562;e;903953;e;2035361;e;342202;e;1128551;e;709731;e;1967230;e;1588555;e;3463840;e;433845;e;1098485;e;61555;e;186835;e;625980;e;1498303;e;190624;e;466051;e;325825;e;1026149;e;250800;e;647545;e
2015;January;1042908;e;2650596;e;1905316;e;5102293;e;742337;e;1733786;e;190016;e;520243;e;76441;e;145477;e;370818;e;714168;e;887212;e;2042452;e;237669;e;874980;e;633467;e;1765455;e;1414799;e;3200932;e;333431;e;881785;e;54491;e;171317;e;377849;e;996602;e;142587;e;352323;e;227436;e;778546;e;194872;e;535606;e
;February;1190230;e;2969936;e;2162545;e;5758319;e;782341;e;1819065;e;212203;e;560017;e;82677;e;154501;e;416230;e;787797;e;962561;e;2225279;e;306916;e;1093686;e;740574;e;2005842;e;1500924;e;3396517;e;381641;e;987193;e;61397;e;194401;e;401689;e;1133716;e;162351;e;421446;e;282437;e;926462;e;214894;e;615796;e
;March;1407916;e;3437855;e;2301866;e;5702204;e;991970;e;2308201;e;274625;e;702879;e;92553;e;177504;e;500713;e;969588;e;1118636;e;2490095;e;418489;e;1416880;e;921288;e;2605139;e;1766830;e;3921491;e;517016;e;1256590;e;75036;e;228987;e;490994;e;1221775;e;198232;e;479012;e;409915;e;1365025;e;246358;e;642581;e
;April;1633968;e;3987103;e;2427613;e;6117214;e;1030887;e;2512312;e;345763;e;914938;e;100146;e;187076;e;525728;e;1066263;e;1113353;e;2500227;e;524928;e;1932061;e;1093263;e;3354354;e;1698717;e;3845752;e;665661;e;1685406;e;80411;e;247226;e;571320;e;1444305;e;246864;e;596814;e;529705;e;1929786;e;286090;e;744601;e
;May;1955888;e;4790446;e;3109257;e;7876822;e;1139835;e;2761008;e;537730;e;1379208;e;115151;e;220658;e;572532;e;1194498;e;1334107;e;2963967;e;779483;e;2771135;e;1423094;e;4289752;e;2044178;e;4553550;e;941592;e;2364206;e;94882;e;282836;e;771302;e;1934224;e;328539;e;787633;e;763430;e;2729242;e;395454;e;986600;e
;June;2011889;e;4887641;e;3246906;e;8294581;e;1130554;e;2680508;e;515168;e;1306356;e;113593;e;211568;e;560695;e;1117078;e;1398025;e;3049615;e;782389;e;3068148;e;1373450;e;4146921;e;1993028;e;4321361;e;901490;e;2213514;e;96254;e;276281;e;739382;e;1800305;e;343230;e;773031;e;758053;e;2880133;e;373281;e;920340;e
;July;2263902;e;5640808;e;3953804;e;10076366;e;1193750;e;3107670;e;583010;e;1680135;e;115150;e;214508;e;627891;e;1264939;e;1406824;e;3149984;e;1093069;e;5028708;e;1486863;e;5186864;e;1716104;e;4200434;e;959208;e;2584223;e;103467;e;305654;e;739040;e;1936857;e;336198;e;844090;e;1010376;e;4408772;e;370618;e;1030334;e
;August;2093451;e;6023148;e;3914379;e;11052483;e;1089144;e;3027822;e;590285;e;1790730;e;115408;e;224806;e;604592;e;1308161;e;1273188;e;3111892;e;1174610;e;5542448;e;1485453;e;5480602;e;2041195;e;4749896;e;979212;e;2764270;e;96603;e;326316;e;765263;e;2007000;e;341399;e;862592;e;1023026;e;4784368;e;399087;e;1161173;e
;September;1986257;e;4998829;e;3407261;e;8967514;e;1143578;e;2828094;e;481736;e;1228818;e;116696;e;221527;e;545704;e;1126323;e;1429573;e;3123475;e;718957;e;2935394;e;1348640;e;4114347;e;2037376;e;4463687;e;945146;e;2402930;e;92362;e;272819;e;714493;e;1787265;e;326730;e;760520;e;686411;e;2714427;e;362367;e;918852;e
;October;2005853;e;4767535;e;3202579;e;8030276;e;1159499;e;2906141;e;401623;e;1095294;e;121660;e;229095;e;553225;e;1145915;e;1316696;e;2970077;e;643537;e;2459094;e;1254547;e;3901284;e;2024570;e;4609008;e;880438;e;2233568;e;92107;e;277702;e;689266;e;1761872;e;303175;e;754706;e;609720;e;2285457;e;351160;e;914360;e
;November;1476052;e;3466375;e;2334194;e;5507822;e;1025451;e;2292825;e;288157;e;707527;e;106337;e;197626;e;502757;e;967393;e;1145378;e;2454844;e;358499;e;1185917;e;937385;e;2406284;e;1880170;e;3958194;e;540537;e;1245725;e;75688;e;214564;e;532472;e;1248463;e;217752;e;496434;e;375409;e;1186883;e;262588;e;645956;e
;December;1311569;e;3143017;e;2234381;e;5623963;e;939947;e;2272634;e;238186;e;632802;e;101992;e;190402;e;495728;e;977172;e;928152;e;2086061;e;356288;e;1159845;e;746515;e;2053191;e;1595149;e;3467177;e;450324;e;1137734;e;61768;e;182564;e;612846;e;1459823;e;196199;e;480222;e;355398;e;1093896;e;253595;e;646616;e
2016;January;1075094;e;2768562;e;1979494;e;5324397;e;766803;e;1842179;e;200876;e;549949;e;75635;e;147394;e;382236;e;757110;e;903764;e;2107940;e;256911;e;936416;e;670284;e;1884845;e;1432163;e;3277124;e;344461;e;908242;e;55737;e;173000;e;385801;e;992611;e;152151;e;382036;e;245865;e;858715;e;192103;e;522242;e
;February;1268872;e;3138958;e;2267884;e;5982894;e;852002;e;2022873;e;239689;e;622906;e;90073;e;166046;e;462901;e;877769;e;1003898;e;2298670;e;323318;e;1137069;e;797454;e;2113909;e;1563451;e;3504682;e;411563;e;1020089;e;66637;e;202735;e;418044;e;1134912;e;171499;e;429097;e;321172;e;1013616;e;217632;e;605569;e
;March;1493393;e;3724014;e;2530434;e;6530636;e;1000537;e;2469973;e;307133;e;833242;e;94376;e;184589;e;526139;e;1084943;e;1072106;e;2526692;e;497098;e;1750198;e;976115;e;2989826;e;1651998;e;3833474;e;541672;e;1397904;e;73761;e;225938;e;530363;e;1349867;e;211646;e;534465;e;476687;e;1715851;e;256740;e;679023;e
;April;1705967;e;4018744;e;2667984;e;6409182;e;1072271;e;2546983;e;345065;e;886323;e;109542;e;205544;e;554241;e;1112867;e;1183370;e;2601439;e;460804;e;1556839;e;1124613;e;3151497;e;1888144;e;4071283;e;667474;e;1587386;e;83896;e;246570;e;569171;e;1372862;e;257439;e;590115;e;490831;e;1677583;e;286481;e;707946;e
;May;1945638;e;4898504;e;3228766;e;8390761;e;1144330;e;2791484;e;526445;e;1365234;e;115316;e;225614;e;577989;e;1220765;e;1349666;e;3018011;e;810042;e;2950870;e;1491838;e;4479062;e;2006489;e;4502835;e;945207;e;2388407;e;100600;e;288107;e;758321;e;1914963;e;345498;e;813168;e;793441;e;2842846;e;389841;e;979158;e
